,person,time
6415,gf,2017-09-19 17:54:09 +0000
6416,me,2017-09-19 18:13:05 +0000
6417,gf,2017-09-19 18:20:11 +0000
6418,gf,2017-09-19 18:20:27 +0000
6419,me,2017-09-19 18:22:54 +0000
6420,me,2017-09-19 18:22:56 +0000
6421,gf,2017-09-19 18:23:39 +0000
6422,gf,2017-09-19 18:50:14 +0000
6423,me,2017-09-19 19:28:24 +0000
6424,gf,2017-09-19 19:36:03 +0000
6425,me,2017-09-19 19:44:56 +0000
6426,me,2017-09-19 19:45:06 +0000
6427,gf,2017-09-19 19:45:18 +0000
6428,gf,2017-09-19 20:24:09 +0000
6429,me,2017-09-19 20:24:20 +0000
6430,me,2017-09-19 20:24:31 +0000
6431,me,2017-09-19 20:24:35 +0000
6432,me,2017-09-19 20:24:51 +0000
6433,gf,2017-09-19 20:25:48 +0000
6434,me,2017-09-19 20:37:58 +0000
6435,gf,2017-09-19 20:38:32 +0000
6436,me,2017-09-19 20:40:16 +0000
6437,gf,2017-09-19 20:48:44 +0000
6438,gf,2017-09-19 20:49:15 +0000
6439,me,2017-09-19 20:52:24 +0000
6440,gf,2017-09-19 20:52:48 +0000
6441,me,2017-09-19 20:52:53 +0000
6442,gf,2017-09-19 20:53:11 +0000
6443,me,2017-09-19 20:53:53 +0000
6444,gf,2017-09-19 20:54:22 +0000
6445,me,2017-09-19 20:57:19 +0000
6446,gf,2017-09-19 20:57:51 +0000
6447,gf,2017-09-19 20:58:11 +0000
6448,me,2017-09-19 20:59:40 +0000
6449,gf,2017-09-19 21:00:01 +0000
6450,gf,2017-09-19 21:23:15 +0000
6451,me,2017-09-19 21:24:16 +0000
6452,gf,2017-09-20 07:39:30 +0000
6453,gf,2017-09-20 07:40:01 +0000
6454,gf,2017-09-20 10:13:11 +0000
6455,gf,2017-09-20 10:13:34 +0000
6456,me,2017-09-20 15:02:32 +0000
6457,me,2017-09-20 15:02:59 +0000
6458,me,2017-09-20 15:03:31 +0000
6459,gf,2017-09-20 15:16:47 +0000
6460,gf,2017-09-20 15:16:53 +0000
6461,gf,2017-09-20 15:17:32 +0000
6462,gf,2017-09-20 15:18:46 +0000
6463,me,2017-09-20 15:18:53 +0000
6464,me,2017-09-20 15:19:04 +0000
6465,me,2017-09-20 15:19:24 +0000
6466,me,2017-09-20 15:19:36 +0000
6467,me,2017-09-20 15:19:48 +0000
6468,gf,2017-09-20 15:20:26 +0000
6469,me,2017-09-20 15:58:10 +0000
6470,gf,2017-09-20 15:58:37 +0000
6471,me,2017-09-20 16:00:04 +0000
6472,me,2017-09-20 16:00:21 +0000
6473,gf,2017-09-20 16:00:29 +0000
6474,gf,2017-09-20 16:00:56 +0000
6475,gf,2017-09-20 16:01:33 +0000
6476,me,2017-09-20 16:09:17 +0000
6477,me,2017-09-20 16:09:32 +0000
6478,gf,2017-09-20 16:10:29 +0000
6479,gf,2017-09-20 16:10:37 +0000
6480,gf,2017-09-20 16:10:48 +0000
6481,me,2017-09-20 16:51:31 +0000
6482,me,2017-09-20 16:51:33 +0000
6483,gf,2017-09-20 16:52:57 +0000
6484,me,2017-09-20 16:54:10 +0000
6485,gf,2017-09-20 16:54:20 +0000
6486,gf,2017-09-20 16:54:28 +0000
6487,gf,2017-09-20 16:54:45 +0000
6488,me,2017-09-20 16:54:47 +0000
6489,gf,2017-09-20 16:55:01 +0000
6490,me,2017-09-20 16:55:03 +0000
6491,gf,2017-09-20 16:55:06 +0000
6492,gf,2017-09-20 16:55:20 +0000
6493,me,2017-09-20 16:56:14 +0000
6494,gf,2017-09-20 17:01:19 +0000
6495,me,2017-09-20 17:02:40 +0000
6496,gf,2017-09-20 17:03:40 +0000
6497,gf,2017-09-20 17:03:46 +0000
6498,me,2017-09-20 17:07:30 +0000
6499,gf,2017-09-20 17:19:21 +0000
6500,me,2017-09-20 17:39:01 +0000
6501,gf,2017-09-20 17:39:18 +0000
6502,gf,2017-09-20 17:39:31 +0000
6503,me,2017-09-20 18:57:45 +0000
6504,gf,2017-09-20 18:59:30 +0000
6505,me,2017-09-20 21:11:14 +0000
6506,gf,2017-09-20 21:11:48 +0000
6507,me,2017-09-20 21:15:57 +0000
6508,me,2017-09-20 21:16:15 +0000
6509,gf,2017-09-20 21:16:28 +0000
6510,gf,2017-09-20 21:16:40 +0000
6511,gf,2017-09-20 21:25:26 +0000
6512,me,2017-09-20 21:26:05 +0000
6513,gf,2017-09-20 21:33:12 +0000
6514,gf,2017-09-20 21:33:20 +0000
6515,me,2017-09-20 21:36:12 +0000
6516,gf,2017-09-20 21:37:18 +0000
6517,gf,2017-09-20 21:38:13 +0000
6518,gf,2017-09-20 21:42:20 +0000
6519,me,2017-09-20 21:44:38 +0000
6520,gf,2017-09-21 11:49:22 +0000
6521,me,2017-09-21 14:14:23 +0000
6522,gf,2017-09-21 14:33:39 +0000
6523,gf,2017-09-21 18:28:49 +0000
6524,me,2017-09-21 19:30:30 +0000
6525,gf,2017-09-21 19:36:49 +0000
6526,me,2017-09-21 20:02:51 +0000
6527,gf,2017-09-21 21:29:15 +0000
6528,me,2017-09-21 22:09:25 +0000
6529,gf,2017-09-22 10:07:47 +0000
6530,gf,2017-09-22 16:29:00 +0000
6531,me,2017-09-22 16:29:10 +0000
6532,gf,2017-09-22 16:29:26 +0000
6533,me,2017-09-22 16:29:44 +0000
6534,me,2017-09-22 16:29:48 +0000
6535,gf,2017-09-22 16:29:57 +0000
6536,gf,2017-09-22 16:30:08 +0000
6537,me,2017-09-22 16:30:08 +0000
6538,gf,2017-09-22 16:31:05 +0000
6539,me,2017-09-22 16:31:25 +0000
6540,gf,2017-09-22 16:31:51 +0000
6541,gf,2017-09-22 16:31:59 +0000
6542,me,2017-09-22 16:32:16 +0000
6543,gf,2017-09-22 16:32:27 +0000
6544,me,2017-09-22 16:32:50 +0000
6545,gf,2017-09-22 16:32:59 +0000
6546,gf,2017-09-22 16:33:54 +0000
6547,me,2017-09-22 16:33:59 +0000
6548,gf,2017-09-22 16:37:55 +0000
6549,me,2017-09-22 16:38:07 +0000
6550,gf,2017-09-22 16:38:22 +0000
6551,gf,2017-09-22 16:38:24 +0000
6552,me,2017-09-22 16:38:32 +0000
6553,gf,2017-09-22 16:38:51 +0000
6554,me,2017-09-22 16:39:04 +0000
6555,me,2017-09-22 16:39:12 +0000
6556,me,2017-09-22 16:39:33 +0000
6557,gf,2017-09-22 16:39:56 +0000
6558,gf,2017-09-22 16:40:13 +0000
6559,gf,2017-09-22 16:45:13 +0000
6560,me,2017-09-22 16:45:20 +0000
6561,gf,2017-09-22 16:46:14 +0000
6562,gf,2017-09-22 17:31:23 +0000
6563,gf,2017-09-22 17:32:53 +0000
6564,gf,2017-09-22 19:20:11 +0000
6565,gf,2017-09-22 19:20:33 +0000
6566,gf,2017-09-22 19:22:30 +0000
6567,gf,2017-09-22 20:02:30 +0000
6568,gf,2017-09-22 20:30:33 +0000
6569,gf,2017-09-22 20:31:15 +0000
6570,me,2017-09-23 05:41:02 +0000
6571,me,2017-09-23 05:49:32 +0000
6572,gf,2017-09-23 05:49:44 +0000
6573,gf,2017-09-23 05:50:00 +0000
6574,gf,2017-09-23 13:11:17 +0000
6575,gf,2017-09-23 17:51:49 +0000
6576,gf,2017-09-23 17:52:29 +0000
6577,gf,2017-09-23 22:01:01 +0000
6578,gf,2017-09-24 21:33:43 +0000
6579,gf,2017-09-25 03:34:15 +0000
6580,gf,2017-09-25 03:34:31 +0000
6581,gf,2017-09-25 03:34:34 +0000
6582,me,2017-09-25 05:24:49 +0000
6583,gf,2017-09-25 06:32:02 +0000
6584,me,2017-09-25 06:37:24 +0000
6585,gf,2017-09-25 06:46:42 +0000
6586,gf,2017-09-25 14:00:20 +0000
6587,me,2017-09-25 17:42:42 +0000
6588,gf,2017-09-25 20:12:32 +0000
6589,gf,2017-09-25 20:14:19 +0000
6590,gf,2017-09-25 20:14:27 +0000
6591,gf,2017-09-25 20:14:46 +0000
6592,gf,2017-09-25 20:14:52 +0000
6593,me,2017-09-25 20:14:55 +0000
6594,me,2017-09-25 20:14:57 +0000
6595,me,2017-09-25 20:15:03 +0000
6596,gf,2017-09-25 20:21:28 +0000
6597,me,2017-09-25 20:37:10 +0000
6598,gf,2017-09-25 20:49:23 +0000
6599,gf,2017-09-25 20:49:42 +0000
6600,gf,2017-09-25 20:50:19 +0000
6601,me,2017-09-26 14:03:41 +0000
6602,me,2017-09-26 14:25:40 +0000
6603,gf,2017-09-26 15:27:15 +0000
6604,gf,2017-09-26 15:27:40 +0000
6605,me,2017-09-26 15:28:13 +0000
6606,gf,2017-09-26 16:00:14 +0000
6607,me,2017-09-26 16:28:05 +0000
6608,gf,2017-09-26 16:51:59 +0000
6609,gf,2017-09-26 16:58:22 +0000
6610,me,2017-09-26 16:59:26 +0000
6611,gf,2017-09-26 16:59:37 +0000
6612,gf,2017-09-26 16:59:48 +0000
6613,me,2017-09-26 19:04:48 +0000
6614,gf,2017-09-26 19:12:59 +0000
6615,me,2017-09-26 19:16:29 +0000
6616,me,2017-09-26 19:16:29 +0000
6617,me,2017-09-26 19:16:30 +0000
6618,gf,2017-09-26 19:38:20 +0000
6619,me,2017-09-26 20:07:26 +0000
6620,gf,2017-09-26 20:16:15 +0000
6621,me,2017-09-26 20:17:20 +0000
6622,gf,2017-09-26 20:17:57 +0000
6623,gf,2017-09-26 20:17:59 +0000
6624,me,2017-09-26 20:18:08 +0000
6625,gf,2017-09-26 20:18:29 +0000
6626,me,2017-09-26 20:18:37 +0000
6627,me,2017-09-26 20:19:03 +0000
6628,gf,2017-09-26 20:19:33 +0000
6629,gf,2017-09-26 20:19:48 +0000
6630,me,2017-09-26 20:20:02 +0000
6631,me,2017-09-26 20:20:20 +0000
6632,gf,2017-09-26 20:22:33 +0000
6633,gf,2017-09-26 20:22:41 +0000
6634,me,2017-09-26 20:22:55 +0000
6635,me,2017-09-26 20:23:04 +0000
6636,gf,2017-09-26 20:23:04 +0000
6637,me,2017-09-26 20:23:09 +0000
6638,me,2017-09-26 20:23:10 +0000
6639,me,2017-09-26 20:23:15 +0000
6640,gf,2017-09-26 20:23:57 +0000
6641,gf,2017-09-26 20:25:11 +0000
6642,me,2017-09-26 20:25:46 +0000
6643,gf,2017-09-26 20:26:45 +0000
6644,me,2017-09-26 20:27:12 +0000
6645,gf,2017-09-26 20:28:14 +0000
6646,gf,2017-09-26 20:36:44 +0000
6647,me,2017-09-26 20:37:37 +0000
6648,gf,2017-09-26 20:38:41 +0000
6649,gf,2017-09-26 20:43:14 +0000
6650,me,2017-09-26 20:43:43 +0000
6651,gf,2017-09-26 20:51:42 +0000
6652,gf,2017-09-26 20:53:34 +0000
6653,gf,2017-09-26 20:53:40 +0000
6654,me,2017-09-26 20:53:50 +0000
6655,gf,2017-09-26 20:55:30 +0000
6656,me,2017-09-26 20:56:05 +0000
6657,me,2017-09-26 20:56:18 +0000
6658,gf,2017-09-26 20:58:39 +0000
6659,gf,2017-09-26 20:59:01 +0000
6660,gf,2017-09-26 21:04:15 +0000
6661,gf,2017-09-26 21:04:40 +0000
6662,me,2017-09-26 21:05:08 +0000
6663,me,2017-09-26 21:05:22 +0000
6664,gf,2017-09-26 21:05:34 +0000
6665,me,2017-09-26 21:05:36 +0000
6666,gf,2017-09-26 21:06:48 +0000
6667,gf,2017-09-26 21:06:51 +0000
6668,me,2017-09-26 21:08:31 +0000
6669,gf,2017-09-26 21:09:12 +0000
6670,me,2017-09-26 21:09:30 +0000
6671,gf,2017-09-26 21:10:14 +0000
6672,me,2017-09-26 21:11:24 +0000
6673,gf,2017-09-26 21:11:44 +0000
6674,gf,2017-09-26 21:11:52 +0000
6675,me,2017-09-26 21:12:18 +0000
6676,gf,2017-09-26 21:14:13 +0000
6677,me,2017-09-26 21:14:45 +0000
6678,gf,2017-09-26 21:19:25 +0000
6679,me,2017-09-26 21:19:43 +0000
6680,gf,2017-09-26 21:22:29 +0000
6681,gf,2017-09-26 21:25:44 +0000
6682,gf,2017-09-26 21:42:06 +0000
6683,me,2017-09-26 21:43:56 +0000
6684,gf,2017-09-27 15:40:45 +0000
6685,me,2017-09-27 15:56:21 +0000
6686,gf,2017-09-27 16:35:10 +0000
6687,me,2017-09-27 16:36:51 +0000
6688,gf,2017-09-27 16:37:23 +0000
6689,gf,2017-09-27 16:37:36 +0000
6690,me,2017-09-27 16:38:32 +0000
6691,gf,2017-09-27 16:39:07 +0000
6692,gf,2017-09-27 16:39:16 +0000
6693,me,2017-09-27 16:39:18 +0000
6694,gf,2017-09-27 19:35:50 +0000
6695,me,2017-09-27 19:36:06 +0000
6696,gf,2017-09-27 19:36:15 +0000
6697,gf,2017-09-27 20:07:43 +0000
6698,me,2017-09-27 20:08:06 +0000
6699,me,2017-09-27 20:09:20 +0000
6700,gf,2017-09-27 20:15:48 +0000
6701,gf,2017-09-27 20:17:43 +0000
6702,gf,2017-09-27 20:30:42 +0000
6703,me,2017-09-27 20:34:47 +0000
6704,gf,2017-09-27 20:36:44 +0000
6705,me,2017-09-27 20:36:57 +0000
6706,gf,2017-09-27 20:37:35 +0000
6707,me,2017-09-27 20:37:54 +0000
6708,me,2017-09-27 20:39:53 +0000
6709,gf,2017-09-27 20:47:19 +0000
6710,gf,2017-09-27 21:17:59 +0000
6711,me,2017-09-28 14:04:15 +0000
6712,gf,2017-09-28 14:15:03 +0000
6713,gf,2017-09-28 14:15:34 +0000
6714,gf,2017-09-28 14:23:49 +0000
6715,me,2017-09-28 14:24:33 +0000
6716,me,2017-09-28 14:24:37 +0000
6717,me,2017-09-28 14:24:40 +0000
6718,me,2017-09-28 14:24:49 +0000
6719,gf,2017-09-28 14:25:36 +0000
6720,gf,2017-09-28 14:25:46 +0000
6721,me,2017-09-28 14:27:35 +0000
6722,me,2017-09-28 14:28:03 +0000
6723,gf,2017-09-28 14:28:12 +0000
6724,gf,2017-09-28 14:28:15 +0000
6725,gf,2017-09-28 14:28:30 +0000
6726,me,2017-09-28 14:28:43 +0000
6727,gf,2017-09-28 14:28:48 +0000
6728,me,2017-09-28 15:51:02 +0000
6729,gf,2017-09-28 15:56:44 +0000
6730,me,2017-09-28 15:57:02 +0000
6731,gf,2017-09-28 15:57:47 +0000
6732,me,2017-09-28 15:58:02 +0000
6733,gf,2017-09-28 15:58:04 +0000
6734,me,2017-09-28 15:58:21 +0000
6735,gf,2017-09-28 16:04:03 +0000
6736,gf,2017-09-28 17:01:46 +0000
6737,me,2017-09-28 17:03:13 +0000
6738,gf,2017-09-28 17:03:30 +0000
6739,me,2017-09-28 17:03:39 +0000
6740,gf,2017-09-28 17:04:08 +0000
6741,me,2017-09-28 17:04:24 +0000
6742,gf,2017-09-28 17:08:56 +0000
6743,me,2017-09-28 17:09:08 +0000
6744,gf,2017-09-28 17:33:16 +0000
6745,me,2017-09-28 18:23:41 +0000
6746,me,2017-09-28 18:52:38 +0000
6747,gf,2017-09-28 19:16:41 +0000
6748,gf,2017-09-28 19:17:27 +0000
6749,me,2017-09-28 19:22:31 +0000
6750,gf,2017-09-28 19:41:14 +0000
6751,gf,2017-09-28 21:20:27 +0000
6752,me,2017-09-28 21:20:34 +0000
6753,gf,2017-09-28 21:48:19 +0000
6754,gf,2017-09-28 22:03:35 +0000
6755,me,2017-09-28 22:03:55 +0000
6756,gf,2017-09-28 22:05:50 +0000
6757,me,2017-09-28 22:15:42 +0000
6758,gf,2017-09-28 22:46:47 +0000
6759,me,2017-09-28 22:47:48 +0000
6760,me,2017-09-29 14:40:48 +0000
6761,gf,2017-09-29 14:58:41 +0000
6762,me,2017-09-29 15:06:56 +0000
6763,me,2017-09-29 15:07:03 +0000
6764,gf,2017-09-29 15:07:27 +0000
6765,gf,2017-09-29 15:17:18 +0000
6766,gf,2017-09-29 15:25:35 +0000
6767,me,2017-09-29 15:26:07 +0000
6768,me,2017-09-29 15:26:19 +0000
6769,gf,2017-09-29 15:26:50 +0000
6770,gf,2017-09-29 15:26:59 +0000
6771,me,2017-09-29 15:27:25 +0000
6772,gf,2017-09-29 15:27:40 +0000
6773,gf,2017-09-29 17:16:08 +0000
6774,gf,2017-09-29 17:16:45 +0000
6775,me,2017-09-29 17:26:41 +0000
6776,gf,2017-09-29 19:50:07 +0000
6777,me,2017-09-29 19:53:22 +0000
6778,gf,2017-09-29 19:53:48 +0000
6779,me,2017-09-29 19:53:57 +0000
6780,gf,2017-09-29 19:58:14 +0000
6781,me,2017-09-29 20:02:55 +0000
6782,gf,2017-09-29 20:13:45 +0000
6783,gf,2017-09-29 20:14:10 +0000
6784,me,2017-09-29 20:26:42 +0000
6785,me,2017-09-29 20:27:10 +0000
6786,gf,2017-09-29 20:41:14 +0000
6787,gf,2017-09-29 20:48:37 +0000
6788,gf,2017-09-29 20:52:14 +0000
6789,me,2017-09-29 21:56:41 +0000
6790,gf,2017-09-30 18:26:07 +0000
6791,gf,2017-09-30 18:31:20 +0000
6792,gf,2017-09-30 18:55:36 +0000
6793,me,2017-09-30 20:21:41 +0000
6794,me,2017-09-30 20:21:47 +0000
6795,gf,2017-09-30 20:22:35 +0000
6796,gf,2017-09-30 20:22:49 +0000
6797,gf,2017-09-30 20:23:15 +0000
6798,me,2017-09-30 20:23:21 +0000
6799,me,2017-09-30 20:23:34 +0000
6800,gf,2017-09-30 20:23:46 +0000
6801,gf,2017-09-30 20:23:57 +0000
6802,gf,2017-09-30 20:31:38 +0000
6803,me,2017-09-30 21:14:20 +0000
6804,me,2017-09-30 21:14:43 +0000
6805,me,2017-10-01 04:55:19 +0000
6806,gf,2017-10-01 05:54:26 +0000
6807,gf,2017-10-01 13:06:10 +0000
6808,gf,2017-10-01 17:53:14 +0000
6809,gf,2017-10-01 17:53:23 +0000
6810,gf,2017-10-01 17:53:30 +0000
6811,me,2017-10-01 18:09:03 +0000
6812,gf,2017-10-01 18:11:54 +0000
6813,gf,2017-10-01 19:34:28 +0000
6814,gf,2017-10-01 23:50:03 +0000
6815,gf,2017-10-01 23:50:05 +0000
6816,gf,2017-10-02 04:57:54 +0000
6817,me,2017-10-02 04:58:59 +0000
6818,gf,2017-10-02 06:15:30 +0000
6819,me,2017-10-02 14:01:44 +0000
6820,gf,2017-10-02 14:16:38 +0000
6821,gf,2017-10-02 14:16:46 +0000
6822,gf,2017-10-02 14:16:51 +0000
6823,me,2017-10-02 14:17:51 +0000
6824,gf,2017-10-02 14:19:25 +0000
6825,gf,2017-10-02 14:19:29 +0000
6826,gf,2017-10-02 14:22:50 +0000
6827,gf,2017-10-02 15:03:36 +0000
6828,gf,2017-10-02 20:14:58 +0000
6829,gf,2017-10-03 09:29:45 +0000
6830,gf,2017-10-03 19:13:02 +0000
6831,gf,2017-10-04 05:09:33 +0000
6832,gf,2017-10-04 05:58:52 +0000
6833,gf,2017-10-04 10:11:20 +0000
6834,gf,2017-10-04 13:30:33 +0000
6835,me,2017-10-04 14:08:50 +0000
6836,me,2017-10-04 14:09:08 +0000
6837,gf,2017-10-04 14:13:04 +0000
6838,me,2017-10-04 14:31:46 +0000
6839,gf,2017-10-04 14:32:08 +0000
6840,gf,2017-10-04 14:32:19 +0000
6841,gf,2017-10-04 14:32:26 +0000
6842,me,2017-10-04 14:32:29 +0000
6843,gf,2017-10-04 14:33:02 +0000
6844,gf,2017-10-04 14:33:05 +0000
6845,me,2017-10-04 14:36:33 +0000
6846,gf,2017-10-04 15:20:25 +0000
6847,me,2017-10-04 15:34:03 +0000
6848,gf,2017-10-04 15:34:09 +0000
6849,gf,2017-10-04 15:34:12 +0000
6850,gf,2017-10-04 15:34:15 +0000
6851,me,2017-10-04 15:35:17 +0000
6852,gf,2017-10-04 15:35:33 +0000
6853,gf,2017-10-04 15:37:50 +0000
6854,me,2017-10-04 15:46:38 +0000
6855,gf,2017-10-04 15:47:50 +0000
6856,me,2017-10-04 16:59:42 +0000
6857,gf,2017-10-04 17:13:35 +0000
6858,gf,2017-10-04 17:57:17 +0000
6859,gf,2017-10-04 17:57:25 +0000
6860,gf,2017-10-04 20:24:03 +0000
6861,me,2017-10-04 20:31:37 +0000
6862,me,2017-10-04 20:37:10 +0000
6863,gf,2017-10-04 20:37:20 +0000
6864,me,2017-10-04 20:37:26 +0000
6865,me,2017-10-04 20:37:29 +0000
6866,gf,2017-10-04 20:37:34 +0000
6867,me,2017-10-04 20:37:38 +0000
6868,me,2017-10-04 20:37:55 +0000
6869,gf,2017-10-04 20:39:17 +0000
6870,me,2017-10-04 20:39:23 +0000
6871,gf,2017-10-04 20:42:42 +0000
6872,me,2017-10-04 20:49:04 +0000
6873,gf,2017-10-04 21:14:06 +0000
6874,gf,2017-10-04 22:03:33 +0000
6875,gf,2017-10-05 12:07:22 +0000
6876,me,2017-10-05 14:05:02 +0000
6877,gf,2017-10-05 14:05:12 +0000
6878,me,2017-10-05 14:08:41 +0000
6879,gf,2017-10-05 14:09:12 +0000
6880,me,2017-10-05 14:32:24 +0000
6881,me,2017-10-05 14:32:25 +0000
6882,gf,2017-10-05 14:41:13 +0000
6883,me,2017-10-05 14:48:11 +0000
6884,gf,2017-10-05 15:19:36 +0000
6885,me,2017-10-05 15:26:32 +0000
6886,me,2017-10-05 15:26:34 +0000
6887,gf,2017-10-05 15:30:09 +0000
6888,gf,2017-10-05 15:31:35 +0000
6889,gf,2017-10-05 15:31:39 +0000
6890,me,2017-10-05 15:49:32 +0000
6891,me,2017-10-05 15:49:36 +0000
6892,gf,2017-10-05 15:53:23 +0000
6893,gf,2017-10-05 15:53:46 +0000
6894,me,2017-10-05 16:18:54 +0000
6895,gf,2017-10-05 16:19:43 +0000
6896,me,2017-10-05 16:19:55 +0000
6897,gf,2017-10-05 16:20:01 +0000
6898,me,2017-10-05 16:20:06 +0000
6899,gf,2017-10-05 16:20:08 +0000
6900,gf,2017-10-05 16:20:11 +0000
6901,me,2017-10-05 16:20:26 +0000
6902,gf,2017-10-05 16:20:52 +0000
6903,gf,2017-10-05 16:51:27 +0000
6904,gf,2017-10-05 20:10:13 +0000
6905,gf,2017-10-05 21:26:51 +0000
6906,gf,2017-10-06 04:45:55 +0000
6907,me,2017-10-06 04:47:27 +0000
6908,gf,2017-10-06 04:52:52 +0000
6909,me,2017-10-06 05:00:53 +0000
6910,me,2017-10-06 05:00:59 +0000
6911,gf,2017-10-06 05:01:14 +0000
6912,gf,2017-10-06 05:13:48 +0000
6913,me,2017-10-06 05:14:01 +0000
6914,gf,2017-10-06 05:14:25 +0000
6915,me,2017-10-06 05:16:46 +0000
6916,me,2017-10-06 05:17:27 +0000
6917,gf,2017-10-06 05:23:32 +0000
6918,gf,2017-10-06 05:23:35 +0000
6919,me,2017-10-06 05:26:40 +0000
6920,me,2017-10-06 05:26:46 +0000
6921,gf,2017-10-06 05:27:06 +0000
6922,gf,2017-10-06 05:35:00 +0000
6923,gf,2017-10-06 05:35:09 +0000
6924,me,2017-10-06 05:42:47 +0000
6925,gf,2017-10-06 05:44:33 +0000
6926,gf,2017-10-06 05:44:34 +0000
6927,gf,2017-10-06 05:44:36 +0000
6928,gf,2017-10-06 05:44:45 +0000
6929,gf,2017-10-06 05:45:15 +0000
6930,me,2017-10-06 05:52:58 +0000
6931,me,2017-10-06 05:53:10 +0000
6932,gf,2017-10-06 05:53:17 +0000
6933,me,2017-10-06 05:53:27 +0000
6934,gf,2017-10-06 05:53:31 +0000
6935,gf,2017-10-06 05:53:34 +0000
6936,me,2017-10-06 05:53:46 +0000
6937,gf,2017-10-06 05:54:37 +0000
6938,me,2017-10-06 05:55:11 +0000
6939,me,2017-10-06 05:55:21 +0000
6940,gf,2017-10-06 05:55:50 +0000
6941,gf,2017-10-06 10:12:51 +0000
6942,gf,2017-10-06 10:12:52 +0000
6943,gf,2017-10-06 12:31:59 +0000
6944,gf,2017-10-06 12:32:04 +0000
6945,gf,2017-10-06 12:56:04 +0000
6946,gf,2017-10-06 12:56:25 +0000
6947,me,2017-10-06 14:05:31 +0000
6948,gf,2017-10-06 15:33:43 +0000
6949,gf,2017-10-06 16:04:32 +0000
6950,gf,2017-10-06 16:08:16 +0000
6951,gf,2017-10-06 16:11:27 +0000
6952,gf,2017-10-06 16:11:27 +0000
6953,gf,2017-10-06 16:12:14 +0000
6954,gf,2017-10-06 16:26:00 +0000
6955,gf,2017-10-06 17:05:33 +0000
6956,gf,2017-10-06 17:24:11 +0000
6957,gf,2017-10-06 20:30:39 +0000
6958,me,2017-10-06 20:30:50 +0000
6959,gf,2017-10-06 20:31:02 +0000
6960,gf,2017-10-07 15:18:40 +0000
6961,me,2017-10-07 15:25:09 +0000
6962,me,2017-10-07 15:25:24 +0000
6963,gf,2017-10-07 15:25:54 +0000
6964,me,2017-10-07 15:42:36 +0000
6965,gf,2017-10-07 15:49:47 +0000
6966,gf,2017-10-07 16:35:44 +0000
6967,gf,2017-10-07 19:37:52 +0000
6968,gf,2017-10-07 20:00:39 +0000
6969,gf,2017-10-07 20:22:08 +0000
6970,gf,2017-10-07 20:22:13 +0000
6971,me,2017-10-07 20:59:34 +0000
6972,gf,2017-10-07 21:00:22 +0000
6973,me,2017-10-07 21:35:41 +0000
6974,gf,2017-10-07 21:36:10 +0000
6975,me,2017-10-07 23:24:41 +0000
6976,me,2017-10-08 04:56:42 +0000
6977,gf,2017-10-08 15:09:01 +0000
6978,gf,2017-10-08 15:09:27 +0000
6979,gf,2017-10-08 16:15:52 +0000
6980,gf,2017-10-08 16:29:17 +0000
6981,me,2017-10-08 16:35:58 +0000
6982,gf,2017-10-08 17:46:05 +0000
6983,gf,2017-10-08 19:10:00 +0000
6984,me,2017-10-08 20:51:25 +0000
6985,gf,2017-10-08 20:51:35 +0000
6986,me,2017-10-08 20:59:07 +0000
6987,me,2017-10-08 21:33:58 +0000
6988,gf,2017-10-08 21:36:46 +0000
6989,gf,2017-10-08 22:37:39 +0000
6990,me,2017-10-09 05:46:24 +0000
6991,me,2017-10-09 05:49:06 +0000
6992,gf,2017-10-09 05:53:18 +0000
6993,gf,2017-10-09 05:54:02 +0000
6994,gf,2017-10-09 07:18:06 +0000
6995,gf,2017-10-09 09:36:52 +0000
6996,me,2017-10-09 14:01:07 +0000
6997,me,2017-10-09 14:01:19 +0000
6998,me,2017-10-09 14:01:37 +0000
6999,me,2017-10-09 14:01:55 +0000
7000,gf,2017-10-09 14:04:43 +0000
7001,me,2017-10-09 14:09:39 +0000
7002,gf,2017-10-09 14:11:25 +0000
7003,gf,2017-10-09 14:51:16 +0000
7004,me,2017-10-09 14:51:53 +0000
7005,gf,2017-10-09 14:52:25 +0000
7006,gf,2017-10-09 19:48:59 +0000
7007,gf,2017-10-09 19:50:01 +0000
7008,gf,2017-10-09 19:51:54 +0000
7009,gf,2017-10-09 19:53:50 +0000
7010,gf,2017-10-09 19:54:37 +0000
7011,gf,2017-10-09 19:55:53 +0000
7012,gf,2017-10-09 20:04:39 +0000
7013,gf,2017-10-09 20:05:01 +0000
7014,me,2017-10-09 20:25:14 +0000
7015,me,2017-10-09 20:25:15 +0000
7016,me,2017-10-09 20:25:16 +0000
7017,gf,2017-10-09 20:25:34 +0000
7018,gf,2017-10-09 20:25:37 +0000
7019,me,2017-10-09 20:25:40 +0000
7020,me,2017-10-09 20:25:41 +0000
7021,me,2017-10-09 20:30:07 +0000
7022,me,2017-10-09 20:31:28 +0000
7023,gf,2017-10-09 20:32:41 +0000
7024,gf,2017-10-09 20:32:48 +0000
7025,gf,2017-10-09 20:33:10 +0000
7026,me,2017-10-09 20:33:34 +0000
7027,gf,2017-10-09 20:33:50 +0000
7028,me,2017-10-09 20:33:58 +0000
7029,gf,2017-10-09 20:33:58 +0000
7030,me,2017-10-09 20:34:10 +0000
7031,gf,2017-10-09 20:35:06 +0000
7032,me,2017-10-09 20:37:01 +0000
7033,gf,2017-10-09 20:48:05 +0000
